,0,1,2,3,4
0,10.0,84.28571428571429,80.0,0.011521999999999366,0.001421999999998036
1,20.0,84.28571428571429,80.0,0.001020000000000465,0.00010199999999827014
2,30.0,84.18367346938776,78.36734693877551,0.0007209999999986394,0.00038400000000038403
3,40.0,82.75510204081633,77.14285714285715,0.0029250000000011767,9.000000000014552e-05
4,50.0,82.44897959183673,77.9591836734694,0.0007890000000010389,9.499999999817987e-05
5,60.0,84.48979591836735,78.77551020408163,0.007796000000002579,0.001809999999998979
6,70.0,84.28571428571429,77.14285714285715,0.006353000000000719,0.002092000000001093
7,80.0,84.18367346938776,76.73469387755102,0.0017150000000007992,0.00047999999999959186
8,90.0,84.38775510204081,76.32653061224491,0.0028879999999986694,0.000332000000000221
9,100.0,84.28571428571429,76.32653061224491,0.008651999999997884,0.0001430000000013365
10,110.0,83.97959183673468,75.51020408163265,0.0014460000000013906,0.0003050000000008879
11,120.0,84.38775510204081,76.73469387755102,0.0005969999999990705,0.0006279999999989627
12,130.0,84.08163265306122,77.14285714285715,0.0036050000000003024,0.004758999999999958
13,140.0,85.10204081632654,73.87755102040816,0.12559300000000206,0.01576999999999984
14,150.0,85.0,74.28571428571429,0.003665999999999059,0.0009350000000019065
15,160.0,84.89795918367346,75.51020408163265,0.0021759999999986235,0.04247700000000165
16,170.0,85.81632653061224,75.51020408163265,0.15299200000000113,0.04568599999999989
17,180.0,84.79591836734693,74.6938775510204,0.010191000000002504,0.0025399999999997647
18,190.0,84.6938775510204,74.28571428571429,0.19121599999999717,0.009349000000000274
19,200.0,84.28571428571429,74.6938775510204,0.12022900000000192,0.026330999999998994
20,210.0,84.38775510204081,74.28571428571429,0.24683800000000033,0.04862200000000172
21,220.0,84.48979591836735,72.6530612244898,0.008511999999999631,0.0009370000000004097
22,230.0,84.79591836734693,73.46938775510205,0.0005169999999985464,0.0049559999999999604
23,240.0,84.89795918367346,73.06122448979592,0.0014380000000002724,0.003674000000000177
24,250.0,85.91836734693878,75.51020408163265,0.000460000000000349,0.007685999999999638
25,260.0,85.40816326530613,74.28571428571429,0.0010079999999987876,0.00023700000000204113
26,270.0,86.42857142857143,73.87755102040816,0.005182000000001352,0.00023699999999848842
27,280.0,86.12244897959184,73.06122448979592,0.06159199999999743,0.039350999999999914
28,290.0,85.71428571428571,73.87755102040816,0.2519410000000022,0.009399999999999409
29,300.0,85.81632653061224,74.28571428571429,0.07063299999999728,0.028946999999998724
30,310.0,85.10204081632654,74.6938775510204,0.09314300000000131,0.0004409999999985814
31,320.0,85.61224489795919,75.51020408163265,0.05002300000000304,0.01924799999999749
32,330.0,85.51020408163265,75.10204081632654,0.09695699999999974,0.0012630000000015684
33,340.0,85.0,74.6938775510204,0.06753300000000095,0.0018959999999985655
34,350.0,85.81632653061224,76.32653061224491,0.10500100000000145,0.01170799999999872
35,360.0,85.91836734693878,75.91836734693878,0.12287399999999948,0.008451000000000874
36,370.0,86.73469387755102,75.51020408163265,0.19267699999999977,0.008585000000000065
37,380.0,86.53061224489797,76.32653061224491,0.005742000000001468,0.0006850000000007128
38,390.0,86.83673469387755,76.32653061224491,0.0306280000000001,0.0018820000000019377
39,400.0,86.73469387755102,75.91836734693878,0.07970300000000208,0.020533000000000357
40,410.0,86.93877551020408,76.73469387755102,0.2369020000000006,0.014873999999998944
41,420.0,88.06122448979592,75.51020408163265,0.014396000000001408,0.015069000000000443
42,430.0,87.65306122448979,76.32653061224491,0.021245000000000402,0.012788000000000466
43,440.0,87.34693877551021,75.91836734693878,0.20170899999999747,0.012404999999997557
44,450.0,88.26530612244898,76.73469387755102,0.09982600000000019,0.008828000000001168
45,460.0,87.44897959183675,76.32653061224491,0.03171499999999838,0.003934000000000992
46,470.0,87.34693877551021,77.55102040816327,0.002168000000001058,0.00035400000000151977
47,480.0,87.55102040816325,77.55102040816327,0.00216700000000003,0.0003410000000023672
48,490.0,87.24489795918367,76.73469387755102,0.04294699999999807,0.013837999999999795
49,500.0,87.55102040816325,78.36734693877551,0.06931699999999807,0.012204999999998023
50,510.0,87.34693877551021,79.59183673469387,0.06550800000000123,0.019840999999999553
51,520.0,87.44897959183675,79.59183673469387,0.023523999999998324,0.0004179999999998074
52,530.0,87.95918367346938,79.59183673469387,0.01210100000000125,0.0010919999999998709
53,540.0,88.16326530612245,80.0,0.012570000000000192,0.015557000000001153
54,550.0,88.06122448979592,79.59183673469387,0.02185100000000162,0.06086300000000122
55,560.0,88.26530612244898,79.59183673469387,0.01109299999999891,0.0006929999999982783
56,570.0,88.16326530612245,78.77551020408163,0.00280700000000067,0.03407400000000038
57,580.0,88.36734693877551,79.59183673469387,0.0028620000000003643,0.00043000000000148475
58,590.0,88.46938775510203,79.59183673469387,0.000642000000002696,0.0067479999999982
59,600.0,88.46938775510203,79.18367346938776,0.04115900000000039,0.0033429999999974314
60,610.0,89.08163265306122,79.18367346938776,0.018796999999999287,0.002977999999998815
61,620.0,89.18367346938776,77.9591836734694,0.0024370000000004666,0.0012639999999990437
62,630.0,88.9795918367347,78.36734693877551,0.019680999999998505,0.014769999999998618
63,640.0,89.38775510204081,79.18367346938776,0.05861499999999964,0.0010599999999989507
64,650.0,89.48979591836735,79.18367346938776,0.03368799999999794,0.005508999999999986
65,660.0,89.48979591836735,79.18367346938776,0.004190000000001248,0.0016750000000023135
66,670.0,89.28571428571429,78.77551020408163,0.012875999999998555,0.007141999999998205
