,0,1,2,3,4
0,1088.0,90.51020408163265,82.44897959183673,0.0015770000000010498,0.013429999999999609
1,609.0,89.08163265306122,79.18367346938776,0.015441000000002703,0.026378000000001123
2,414.0,87.75510204081633,76.73469387755102,0.189546,0.019150999999997254
3,278.0,86.12244897959184,73.06122448979592,0.007826999999998918,0.005258000000001317
4,211.0,84.18367346938776,73.46938775510205,0.0035620000000022856,0.0008730000000021221
5,155.0,85.20408163265306,75.10204081632654,0.0038669999999996207,0.0014840000000013731
6,127.0,84.79591836734693,77.14285714285715,0.006571000000000993,0.002314999999999401
7,95.0,84.59183673469389,75.91836734693878,0.003336000000000894,0.0003169999999990125
8,73.0,83.97959183673468,76.32653061224491,0.001228000000001117,0.000280000000000058
9,61.0,84.48979591836735,78.36734693877551,0.001553999999998723,0.00011400000000350019
10,52.0,82.55102040816327,79.18367346938776,0.0004270000000019536,9.599999999920783e-05
11,43.0,83.46938775510205,76.32653061224491,0.0005079999999964002,9.699999999668307e-05
12,36.0,82.95918367346938,76.32653061224491,0.0004749999999944521,8.79999999980896e-05
13,32.0,84.18367346938776,78.36734693877551,0.0004899999999992133,8.600000000313912e-05
14,28.0,84.38775510204081,80.0,0.00044499999999914053,8.19999999990273e-05
15,24.0,83.97959183673468,80.0,0.00045300000000025875,7.80000000020209e-05
16,21.0,84.18367346938776,80.0,0.00039799999999701186,7.199999999585316e-05
17,17.0,84.28571428571429,80.0,0.0004160000000013042,7.599999999996498e-05
18,13.0,84.28571428571429,80.0,0.0003810000000044056,6.700000000137152e-05
19,13.0,84.28571428571429,80.0,0.0003869999999963625,7.500000000248974e-05
20,11.0,84.28571428571429,80.0,0.000453999999997734,7.300000000043383e-05
21,11.0,84.28571428571429,80.0,0.0004709999999974457,7.499999999538431e-05
22,8.0,84.28571428571429,80.0,0.00040700000000271075,6.700000000137152e-05
23,8.0,84.28571428571429,80.0,0.00044599999999661577,7.499999999538431e-05
24,7.0,84.28571428571429,80.0,0.00041900000000083537,6.900000000342743e-05
25,6.0,84.28571428571429,80.0,0.000453999999997734,7.099999999837792e-05
26,6.0,84.28571428571429,80.0,0.00042799999999942884,6.900000000342743e-05
